"","Time","Clim.ID","sites","Latitude","Longitude","Abies","Acer","Alnus","Anacardiaceae","Aquifoliaceae.undiff","Betula","Boraginaceae","Carya","Castanea","Celtis","Cornus","Cupressaceae.Taxaceae.undiff","Ericaceae.undiff","Euphorbiaceae","Fabaceae.undiff","Fagus","Fraxinus","Juglans","Larix","Liquidambar","Moraceae","Nyssa","Ostrya.Carpinus","Picea","Pinus.subg.Pinus","Pinus.subg.Strobus","Pinus.undiff","Platanus","Polygonaceae.undiff","Populus","Quercus","Rhamnaceae","Rosaceae.undiff","Salix","Taxodium","Taxus","Tilia","Tsuga","Ulmus"
"677",11,27569,"MOHAWK",41.816667,-73.283333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220976764994269,0.410777662960058,0,0,0,0.273391882924693,0,0,0,0,0,0,0.0948536891209796,0
"678",11,24299,"MOONLAKE",46.8575,-98.158333,0,0,0,0,0,0.114124283865416,0,0,0,0,0,0,0,0,0,0,0.0644825896913208,0,0,0,0,0,0,0.0679437655648433,0,0,0.200148330100922,0,0,0,0.147187239994539,0,0,0.114393334565913,0,0,0,0,0.291720456217045
"679",11,23719,"MS7812X",47.831389,-66.178611,0,0,0.134592682618714,0,0,0.220904501160902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.579768952313744,0,0,0,0,0,0.06473386390664,0,0,0,0,0,0,0,0,0
"680",11,25659,"MS9011",44.978056,-62.085556,0,0,0,0,0,0.394484945758319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.272446000038676,0,0.174153501053894,0,0,0,0,0.158915553149111,0,0,0,0,0,0,0,0
"681",11,29135,"MUSCOTAA",39.53,-95.513333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121156493804497,0,0,0,0,0,0.129560578246902,0,0,0,0.158774093620927,0,0,0,0.234009293253786,0,0,0.0807709958696652,0,0,0,0,0.275728545204223
"682",11,23665,"MYRTLE",47.983333,-93.383333,0,0,0,0,0,0.13051030580807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17353597370321,0.167496077725695,0,0.528457642763025,0,0,0,0,0,0,0,0,0,0,0,0
"683",11,27237,"NICHOLS2",42.544722,-78.478889,0,0,0,0,0,0.119050463745234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.348865280065373,0,0,0.532084256189392,0,0,0,0,0,0,0,0,0,0,0,0
"684",11,24333,"NINA",46.6,-81.5,0,0,0,0,0,0.36151511334661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.241541270193429,0.268929104730681,0,0,0,0,0,0.12801451172928,0,0,0,0,0,0,0,0
"685",11,27897,"NOBOTTOM",41.283333,-70.208333,0,0,0.0951259452287622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3117756997494,0.0977022777690441,0,0.495396077252794,0,0,0,0,0,0,0,0,0,0,0,0
"686",11,26926,"NORTHPND",42.65,-73.05,0,0,0,0,0,0.0908323042487863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248741014634309,0.304248919213539,0,0,0,0.356177761903366,0,0,0,0,0,0,0,0
"687",11,25303,"NUTTLAKE",45.216667,-79.45,0,0,0,0,0,0.107950049765419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0673613932007154,0.309968613453925,0,0,0.326188418101393,0,0,0.0765160163792721,0.112015509099275,0,0,0,0,0,0,0,0
"688",11,26559,"OKOBOJI",43.333333,-95.2,0,0,0,0,0,0.152682622410336,0,0,0,0,0,0,0,0,0,0,0.183556553577643,0,0,0,0,0,0,0,0,0,0,0,0,0,0.273047957687739,0,0,0,0,0,0,0,0.390712866324282
"689",11,24639,"OPINES",46.1415,-89.2536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0699139710916608,0.448859713816575,0,0.481226315091764,0,0,0,0,0,0,0,0,0,0,0,0
"690",11,27889,"OTISVILL",41.4749,-74.5162,0,0,0,0,0,0.105105716845952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0991575445022675,0.476441477416955,0,0,0,0.223404211047019,0,0,0,0,0,0,0.0958910501878068,0
"691",11,24036,"OUEL",47.532778,-68.943889,0,0,0.508268625095536,0,0,0.291005787604013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.078213695312602,0,0,0,0,0,0.122511891987849,0,0,0,0,0,0,0,0,0
"692",11,28205,"PANTHER",40.8,-77.416667,0,0,0.128702723842461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.376558822155837,0,0,0.391655804062016,0,0,0,0.103082649939685,0,0,0,0,0,0,0,0
"693",11,20516,"PARADISE",53.05,-57.75,0,0,0.0636897860329779,0,0,0.683744421985125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.252565791981898,0,0,0,0,0
"694",11,34927,"PATSCHKE",30.366667,-97.116667,0,0,0.575745801155073,0,0,0.0796099613976227,0.0796099613976227,0,0,0,0.0876714667749594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177362809274722,0,0,0,0,0,0,0,0
"695",11,27889,"PAWELSKI",41.3458,-74.4172,0,0,0.194066330484904,0,0,0.393171136731707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104308916940245,0,0.107141288438568,0.201312327404576,0,0,0,0,0,0,0,0,0,0,0,0
"696",11,24985,"PERCH",46.035833,-77.370833,0,0,0,0,0,0.282393663137429,0,0,0,0,0,0.109280666263826,0,0,0,0,0,0,0,0,0,0,0,0.208326984210389,0.235296744870347,0.0836087539079947,0,0,0,0,0.081093187610015,0,0,0,0,0,0,0,0
"697",11,25267,"PICKEREL",45.5,-97.33,0,0,0,0,0,0.154181744394467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114356598343206,0,0,0.295340494332682,0,0,0,0.164732468428907,0,0,0,0,0,0,0,0.271388694500738
"698",11,25285,"PINEWI",45.2635,-88.5717,0,0,0.158993976701142,0,0,0.242799254810376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128171403997131,0,0.173478967775655,0,0,0,0.140515662221083,0,0,0,0,0,0,0,0.156040734494613
"699",11,27542,"PINHOOK",41.616,-86.849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11989291048707,0,0,0.143131004485919,0.206049971936422,0,0,0,0.365841958640067,0,0,0,0,0,0,0,0.165084154450523
"700",11,25310,"PINKLAKE",45.469444,-75.808333,0,0,0,0,0,0.224504082652567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.257575610258844,0.235393748942633,0.126644874370198,0,0,0,0.155881683775758,0,0,0,0,0,0,0,0
"701",11,25596,"POGONIA",45.033333,-93.633333,0,0,0,0,0,0.152848882631215,0,0,0,0,0,0,0,0,0,0,0.107705517837807,0,0,0,0,0,0,0.482277359860536,0,0,0,0,0,0.156757577616146,0.100410662054296,0,0,0,0,0,0,0,0
"702",11,26287,"POLAND",44.033333,-70.35,0,0,0,0,0,0.358594939181359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2701865262398,0.19969533381196,0,0,0,0.171523200766881,0,0,0,0,0,0,0,0
"703",11,25624,"PORQUI2",44.93,-79.78,0,0,0,0,0,0.205115409829649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.655326268823202,0,0,0,0,0,0.139558321347149,0,0,0,0,0,0,0,0
"704",11,27863,"PORTAGE1",41.576111,-87.2225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0954714686045826,0,0,0,0.359537611986042,0,0,0,0.362800954538396,0,0,0,0,0,0,0,0.18218996487098
"705",11,30453,"POTTSMTN",37.6,-80.133333,0.0883932295084189,0,0.0809447173661158,0,0,0.0966013507170869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235774201126173,0,0,0.134403402151938,0,0,0,0.297446844878628,0,0,0,0,0,0,0.0664362542516391,0
"706",11,26915,"PROTECTN",42.622222,-78.466667,0,0,0,0,0,0.0874277277141864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0660912932545262,0.0646464184175397,0,0.19006878311289,0.298457506180835,0,0,0,0.21571482656591,0,0,0,0,0,0,0,0.0775934447541132
"707",11,24366,"PTESCUMI",47.075,-64.8,0,0,0,0,0,0.355713546295301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.502895592644316,0,0,0.0855689131517524,0,0,0,0,0,0,0.0558219479086302,0,0,0,0,0
"708",11,31077,"PWFTSWAL",36.6,-90.583333,0,0,0,0,0,0,0,0.202771301627307,0,0,0,0,0,0,0,0,0.0642376179875973,0,0,0,0,0,0.0638073627134447,0,0,0,0,0,0,0,0.669183717671651,0,0,0,0,0,0,0,0
"709",11,23659,"QUALLY",47.6849,-96.1998,0,0,0,0,0,0,0,0,0,0,0,0.0693718876651833,0,0,0,0,0,0,0,0,0,0,0,0.864750879511145,0,0,0,0,0,0.0658772328236717,0,0,0,0,0,0,0,0,0
"710",11,28196,"QUILLIN",41,-81.966667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.275229862445906,0.144239275354383,0.342911993403141,0,0,0,0.161481369287889,0,0,0,0,0,0,0,0.0761374995086812
"711",11,26573,"RADTKE",43.4,-88.1,0,0,0,0,0,0.165741977269623,0,0,0,0,0,0,0,0,0,0,0.0826115258206243,0,0,0,0,0,0,0,0,0,0.397019176453293,0,0,0,0.195690211830527,0,0,0,0,0,0,0,0.158937108625932
"712",11,24987,"RAMSAYLK",45.6,-76.1,0,0,0,0,0,0.202550210815308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.674170232502049,0,0.123279556682643,0,0,0,0,0,0,0,0,0,0,0,0
"713",11,22700,"RATTLE",49.35,-92.7,0,0,0,0,0,0.111679831549803,0,0,0,0,0,0.161912211811423,0,0,0,0,0,0,0,0,0,0,0,0.520397306945279,0,0,0.142591040421868,0,0,0,0,0,0,0,0,0,0,0,0.0634196092716261
"714",11,24997,"REDRIVER",45.670833,-71.325,0,0,0,0,0,0.608742865882174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0710037759684097,0,0,0.24055397801778,0,0,0,0.0796993801316371,0,0,0,0,0,0,0,0
"715",11,24627,"REIDEL",46.211944,-95.284167,0,0,0,0,0,0.147095763567572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106597537902287,0.175395827270946,0,0.395312039355711,0,0,0,0.070246299582478,0,0,0,0,0,0,0,0.105352532321006
"716",11,28832,"RHULEFEN",39.953611,-85.741667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.312461503264522,0,0,0,0,0,0.187300916882249,0.0781080431046114,0,0,0,0,0,0,0.255154896198135,0,0,0,0,0,0,0,0.166974640550482
"717",11,25949,"RICEMSH3",44.198056,-78.178889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"718",11,25950,"RICEON",44.266111,-78.044167,0,0,0,0,0,0.0889455331474011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.814445327917618,0,0,0,0.096609138934981,0,0,0,0,0,0,0,0
"719",11,23412,"ROBPOND",48.26,-58.8,0,0,0,0,0,0.750753039912965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100459594875628,0,0,0.148787365211407,0,0,0,0,0,0,0,0,0,0,0,0
"720",11,31104,"ROCKYHOC",36.166667,-76.683333,0,0,0,0,0,0,0,0,0,0,0,0.0895792970332239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122902455492535,0,0,0,0.787518247474241,0,0,0,0,0,0,0,0
"721",11,27893,"ROGERSLK",41.366667,-72.116667,0,0,0.0767143939719923,0,0,0.14734742428738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61726729652756,0,0,0,0.158670885213068,0,0,0,0,0,0,0,0
"722",11,25947,"ROSE1",44.18,-79.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"723",11,27560,"ROSELK",41.916667,-77.925,0,0.0952789871835962,0,0,0,0.302412111260473,0,0,0,0,0,0,0,0,0,0.274721819198891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0889301456360622,0,0,0,0,0,0,0.238656936720978,0
"724",11,24631,"ROSSBURG",46.583333,-93.6,0,0,0,0,0,0.167555687300239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.252160348297448,0.438627370572367,0,0.141656593829946,0,0,0,0,0,0,0,0,0,0,0,0
"725",11,26289,"ROSSPOND",43.921389,-69.410278,0,0,0,0,0,0.35825118553422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.411272261798846,0.135969378906863,0,0,0,0.0945071737600716,0,0,0,0,0,0,0,0
"726",11,25596,"RUTZLAKE",44.87,-93.87,0,0,0.116494492562374,0,0,0.106790618891225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116623746239334,0,0,0.273151180024521,0,0,0,0.209134911295048,0,0,0,0,0,0,0,0.177805050987498
"727",11,33668,"SANDYRUN",32.589,-83.052,0,0,0.413792853689266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0850409579581316,0,0,0,0,0.0821398142612351,0,0,0,0.419026374091368,0,0,0,0,0,0,0,0
"728",11,24991,"SAV1",46.057778,-74.466944,0,0,0,0,0,0.433089455102301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104321749117359,0.0732060062103874,0,0,0.22948657960781,0,0,0,0.159896209962142,0,0,0,0,0
"729",11,24669,"SAV2",46.171944,-74.395833,0,0,0.0966575465943279,0,0,0.639524131290937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0835049985201371,0,0.115144170834974,0,0,0,0,0.065169152759624,0,0,0,0,0,0,0,0
"730",11,25316,"SHE",45.358889,-72.584722,0.0810406475115008,0,0,0,0,0.399673742789925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175355848753127,0.0953150801967573,0.120257875922363,0,0,0,0.128356804826327,0,0,0,0,0,0,0,0,0
"731",11,25299,"SHOULD1",45.15,-81.416667,0,0,0,0,0,0.24571368187462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151348638152855,0,0,0.449713364858795,0,0,0,0.15322431511373,0,0,0,0,0,0,0,0
"732",11,22381,"SIOUX",49.933333,-91.566667,0,0,0,0,0,0.228088294182147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301982197558669,0,0,0.469929508259184,0,0,0,0,0,0,0,0,0,0,0,0
"733",11,24644,"SPIRIT",46.47,-86.958333,0,0,0,0,0,0.177292561937498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0819739123830064,0.386208202419197,0.0952588489397961,0.192571779458756,0,0,0,0.066694694861747,0,0,0,0,0,0,0,0
"734",11,25327,"SPLANPD",45.255556,-67.330556,0.0794449734729968,0,0.0710107468371651,0,0,0.29927900965855,0,0,0,0,0,0,0,0,0,0,0,0,0.112093592708475,0,0,0,0,0.182424159978234,0,0.094136852128962,0.060672017412597,0,0,0,0.10093864780302,0,0,0,0,0,0,0,0
"735",11,27563,"SPRINGLK",41.673889,-76.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.637621502857194,0,0,0,0,0.362378497142806,0,0,0,0,0,0,0,0
"736",11,27889,"SPRUCE",41.239444,-74.204167,0,0,0,0,0,0.124818007042102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0731341671527014,0.238718596764089,0,0,0,0.563329229041108,0,0,0,0,0,0,0,0
"737",11,24306,"STEELMN",46.974,-94.684,0,0,0,0,0,0.0837292575563664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.564081812110354,0.291911448198129,0,0,0,0,0,0.06027748213515,0,0,0,0,0,0,0,0
"738",11,28512,"STOTZEL",40.216667,-84.689444,0,0.0562779421792064,0,0,0,0,0,0.115995816558559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101860688484284,0,0,0,0,0,0,0,0.540914061948092,0,0,0,0,0,0,0,0.184951490829859
"739",11,25279,"STWDARK2",45.3,-91.45,0,0,0.102234376000487,0,0,0.200317657145801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206203840934044,0,0.215522720919301,0,0,0,0.0904198415462435,0,0,0,0,0,0,0,0.185301563454124
"740",11,27890,"SUTHRLND",41.391389,-74.037778,0,0,0,0,0,0.254865436837968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.387378506373894,0,0,0,0.357756056788138,0,0,0,0,0,0,0,0
"741",11,28533,"SZABOPND",40.4,-74.483333,0,0,0,0,0,0.166443192587398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215424487630998,0,0,0,0.618132319781604,0,0,0,0,0,0,0,0
"742",11,28209,"TANNERSV",41.033333,-75.266667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.641103790514867,0,0,0,0.289428712651619,0,0,0,0,0,0,0.0694674968335145,0
"743",11,27898,"TAUPAW",41.275,-70.058333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.249561768777905,0.0731779775705612,0,0.566478137144891,0,0,0,0.110782116506642,0,0,0,0,0,0,0,0
"744",11,24676,"TERRIEN",46.58,-70.62,0.0732516970447527,0,0.275822058241651,0,0,0.40898033432167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147038329316608,0.0949075810753177,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"745",11,27574,"TITICUT1",41.95,-71.033333,0,0,0,0,0,0.0765091338049723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258478295078456,0.518294898151045,0,0,0,0.146717672965527,0,0,0,0,0,0,0,0
"746",11,27249,"TOMSWAMP",42.516667,-72.2125,0,0,0.0854627238860353,0,0,0.180437129758453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0594654152161197,0,0.143427913868276,0.44833725339751,0,0,0,0.0828695638736053,0,0,0,0,0,0,0,0
"747",11,25629,"TONAWA",44.85,-77.175,0,0,0,0,0,0.198967993813705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.70895837706621,0,0,0,0.0920736291200855,0,0,0,0,0,0,0,0
"748",11,36891,"TULANEG",27.5895,-81.5008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.500257163387967,0,0,0,0.499742836612033,0,0,0,0,0,0,0,0
"749",11,22754,"TUR",49.157778,-65.762778,0,0,0.674643240142177,0,0,0.178939662251152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146417097606671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"750",11,26590,"TWISMARL",43.447778,-79.9525,0,0,0,0,0,0.15005804024402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.741311970487162,0,0,0,0.108629989268818,0,0,0,0,0,0,0,0
"751",11,24005,"UPMALLOT",47.308333,-84.258333,0,0,0,0,0,0.374747638273031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.284023080716821,0.235174448449363,0,0,0,0,0,0.106054832560784,0,0,0,0,0,0,0,0
"752",11,25958,"UPWALLFC",44.146389,-74.054167,0,0,0.115282147182154,0,0,0.45486915369609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.338055642922512,0,0,0,0.091793056199244,0,0,0,0,0,0,0,0
"753",11,26269,"VANNOSTR",44,-79.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0914567757403632,0,0.107561573491304,0.52306998058699,0,0,0,0,0.205381016251678,0,0,0,0,0,0,0,0.0725306539296656
"754",11,27217,"VOLOBOG",42.351111,-88.184444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.771289938743914,0,0,0,0,0,0,0,0.228710061256086
"755",11,25629,"WESLEM1",45.033333,-77.433333,0,0,0,0,0,0.114731366528435,0,0,0,0,0,0.1798376018771,0,0,0,0,0,0,0,0,0,0,0,0.318616881579928,0.177511221206649,0,0,0,0,0.126356785195897,0.0829461436119912,0,0,0,0,0,0,0,0
"756",11,32384,"WHITEPND",34.166667,-80.775,0,0,0,0,0,0,0,0.150474654649726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211707615168111,0,0,0,0.637817730182163,0,0,0,0,0,0,0,0
"757",11,21483,"WHITGLCH",51.516667,-57.3,0,0,0.0741634162373214,0,0,0.472161105841327,0,0,0,0,0,0,0.0863830298068633,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0890619280589131,0,0,0,0,0,0,0.278230520055575,0,0,0,0,0
"758",11,27573,"WINNE",41.966667,-71.116667,0,0,0,0,0,0.127379953413678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106010407172172,0.563517669204962,0,0,0,0.203091970209188,0,0,0,0,0,0,0,0
"759",11,27223,"WINTERGR",42.4,-85.383333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076335845250991,0,0,0,0.555309404298233,0,0,0,0.24939062210881,0,0,0,0,0,0,0,0.118964128341966
"760",11,28210,"WL02-1",41.002,-74.908,0,0,0,0,0,0.0569458591614552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133112498164019,0,0,0,0.641864902851234,0,0,0,0.168076739823292,0,0,0,0,0,0,0,0
"761",11,24629,"WOLFCRK",46.116667,-94.116667,0,0,0,0,0,0.139929983472471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151897109821227,0,0,0.610796645432203,0,0,0,0,0,0,0,0,0,0,0,0.0973762612740986
"762",11,25597,"WOLSFELD",45,-93.566667,0,0,0.119092437550774,0,0,0.278138447229381,0,0,0,0,0,0,0,0,0,0,0.136654632997554,0,0,0,0,0,0,0.159014431871323,0,0,0,0,0,0.217298478278662,0,0,0,0,0,0,0,0,0.0898015720723053
"763",11,24646,"WOLVERIN",46.429167,-85.661111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174393013716788,0,0.825606986283212,0,0,0,0,0,0,0,0,0,0,0,0
"764",11,25282,"WOODLAKE",45.333333,-90.083333,0,0,0,0,0,0.195696283537347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0942394427237713,0.260499057678059,0,0.207478253152771,0,0,0,0.102100821371181,0,0,0,0,0,0,0,0.139986141536871
"765",11,26267,"WYLDEBOG",43.9,-80.4,0.121089393036981,0,0,0,0,0.17326330608046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.230786723699172,0.102918403811793,0.25312686122692,0,0,0,0.118815312144675,0,0,0,0,0,0,0,0
"766",11,26267,"WYLDELK",43.91,-80.4,0,0,0,0,0,0.0719805000764684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.838989865613592,0,0,0,0.0890296343099394,0,0,0,0,0,0,0,0
"767",11,26884,"ZUEHL",43.03,-93.87,0,0,0,0,0,0.353605376414618,0,0,0,0,0,0,0,0,0,0,0.158065786846716,0,0,0,0,0,0,0.0675313093613606,0,0,0,0,0,0,0.0965468262613416,0,0,0,0,0,0,0,0.324250701115964
"768",10,20840,"ALEXISLK",52.516667,-57.033333,0,0,0.349708661908804,0,0,0.361678316791722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.288613021299474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"769",10,31409,"ANDERSON",36.033333,-85.5,0,0,0.177997690410953,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0809760276709312,0,0,0,0,0,0.116489472706331,0.0590338725551949,0,0,0,0,0,0,0.565502936656591,0,0,0,0,0,0,0,0
"770",10,24032,"ANGE",47.481667,-70.684722,0.0867750412458459,0,0.323968571183594,0,0,0.422087986741027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100034014278459,0.0671343865510746,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"771",10,36891,"ANNIE",27.2103,-81.3471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177054342529973,0,0,0,0.822945657470028,0,0,0,0,0,0,0,0
"772",10,27545,"APPLEMAN",41.6237,-85.2136,0,0.0632963921008666,0,0,0,0,0,0.0718948855108808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14398589799245,0,0,0,0.544192548849368,0,0,0.0763902591865753,0,0,0,0,0.100240016359859
"773",10,25315,"ATO",45.543056,-73.311111,0,0,0,0,0,0.151680320652549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.379144368890989,0.19492517839812,0.106555899350727,0,0,0,0.167694232707614,0,0,0,0,0,0,0,0
"774",10,25303,"AXELAKE",45.38,-79.51,0,0,0,0,0,0.128820461403655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.792948713342444,0,0,0,0,0,0.0782308252539012,0,0,0,0,0,0,0,0
"775",10,26924,"BALLSTON",42.9566,-73.8481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47139502926709,0,0,0,0.271985362206799,0,0,0,0,0,0,0.256619608526111,0
"776",10,27566,"BALSAM",42.03,-74.601,0,0,0,0,0,0.093272048319735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.725782180181651,0,0,0,0.180945771498614,0,0,0,0,0,0,0,0
"777",10,25950,"BARRY",44.3,-77.916667,0,0,0,0,0,0.075085935233325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122808018639326,0.724349026040566,0,0,0,0.0777570200867831,0,0,0,0,0,0,0,0
"778",10,24014,"BASEBALL",47.23,-79.78,0,0,0,0,0,0.271137609825495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139860718345288,0.5188318233764,0,0,0,0,0,0.0701698484528175,0,0,0,0,0,0,0,0
"779",10,25327,"BASSWOOD",45.255556,-67.330556,0,0,0,0,0,0.567370988673728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.349912470737259,0,0,0,0.0827165405890135,0,0,0,0,0,0,0,0
"780",10,24660,"BASTIEN",46.4,-78.916667,0,0,0,0,0,0.251596868511941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18949972707278,0,0,0.468895145257349,0,0,0,0.0900082591579301,0,0,0,0,0,0,0,0
"781",10,24013,"BEARBOG",47.18,-80.16,0,0,0,0,0,0.120400470243461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.879599529756538,0,0,0,0,0,0,0,0,0,0,0,0,0,0
